## date = '2022-02-26 09:43:20.594783'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --downstream 100 --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 100,,
##          'gff_cds_types'             : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'gff_exon_types'            : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'gff_transcript_types'      : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_indpendently_known', 'CDS_predicted', 'CDS_fragment', 'CDS'},,
##          'mask_gff_exon_types'       : {'three_prime_noncoding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'interior_coding_exon', 'five_prime_coding_exon', 'coding_exon', 'pseudogenic_exon', 'exon_of_single_exon_gene', 'exon', 'noncoding_exon'},,
##          'mask_gff_transcript_types' : {'antisense_lncRNA', 'U6_snRNA', 'lysyl_tRNA', 'shRNA', 'guide_RNA', 'U12_snRNA', 'telomerase_RNA', 'GcvB_RNA', 'rRNA_5S', 'transcript', 'snRNA', 'U6atac_snRNA', 'vault_RNA', 'small_subunit_rRNA', 'tRNA', 'isoleucyl_tRNA', 'pyrrollysyl_tRNA', 'class_I_RNA', 'U14_snoRNA', 'antisense_RNA', 'lnc_RNA', 'polycistronic_mRNA', 'tyrosyl_tRNA', 'valyl_tRNA', 'glutamyl_tRNA', 'mRNA_recoded_by_translational_bypass', 'edited_transcript_by_A_to_I_substitution', 'small_regulatory_ncRNA', 'U11_snRNA', 'rRNA', 'priRNA', 'leucyl_tRNA', 'arginyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'anti_ARRET', 'glycyl_tRNA', 'rRNA_16S', 'rRNA_cleavage_RNA', 'TERRA', 'threonyl_tRNA', 'mRNA_with_minus_1_frameshift', 'seryl_tRNA', 'cysteinyl_tRNA', 'RprA_RNA', 'selenocysteinyl_tRNA', 'U2_snRNA', 'lincRNA', 'mRNA_with_frameshift', 'rRNA_21S', 'RNase_MRP_RNA', 'mature_transcript', 'alanyl_tRNA', 'ARRET', 'dicistronic_mRNA', 'snoRNA', 'MicF_RNA', 'siRNA', 'large_subunit_rRNA', 'class_II_RNA', 'moR', 'OxyS_RNA', 'pseudouridylation_guide_snoRNA', 'scRNA', 'mRNA', 'RNase_P_RNA', 'non_functional_homolog_of_pseudogenic_transcript', 'prolyl_tRNA', 'asparaginyl_tRNA', 'mRNA_with_plus_1_frameshift', 'U5_snRNA', 'enhancerRNA', 'mRNA_with_plus_2_frameshift', 'RRE_RNA', 'rRNA_23S', 'CsrB_RsmB_RNA', 'tasiRNA', 'edited_transcript', 'tmRNA', 'IoR', 'rRNA_5_8S', 'U3_snoRNA', 'ARIA', 'U4atac_snRNA', 'DsrA_RNA', 'rasiRNA', 'RNA_6S', 'U1_snRNA', 'enzymatic_RNA', 'methylation_guide_snoRNA', 'ncRNA', 'methionyl_tRNA', 'U4_snRNA', 'pseudogenic_transcript', 'aspartyl_tRNA', 'rRNA_28S', 'telomeric_transcript', 'histidyl_tRNA', 'trans_spliced_mRNA', 'intronic_lncRNA', 'edited_mRNA', 'mRNA_with_minus_2_frameshift', 'mRNA_recoded_by_codon_redefinition', 'recoded_mRNA', 'rRNA_25S', 'monocistronic_mRNA', 'miRNA', 'C_D_box_snoRNA', 'glutaminyl_tRNA', 'rRNA_18S', 'SRP_RNA', 'phenylalanyl_tRNA', 'tryptophanyl_tRNA', 'polyadenylated_mRNA', 'Y_RNA', 'spot42_RNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv2983	150	NC_000962.3:3339117-3339217(+)	na	50	50
Rv2984	150	NC_000962.3:3339853-3339953(+)	na	50	50
Rv2985	150	NC_000962.3:3342164-3342264(+)	na	50	50
Rv2986c	150	NC_000962.3:3343720-3343820(-)	na	50	50
Rv2987c	150	NC_000962.3:3344529-3344629(-)	na	50	50
Rv2988c	150	NC_000962.3:3345975-3346075(-)	na	50	50
Rv2989	150	NC_000962.3:3346146-3346246(+)	na	50	50
Rv2990c	150	NC_000962.3:3347619-3347719(-)	na	50	50
Rv2991	150	NC_000962.3:3347981-3348081(+)	na	50	50
Rv2992c	150	NC_000962.3:3350177-3350277(-)	na	50	50
Rv2993c	150	NC_000962.3:3350893-3350993(-)	na	50	50
Rv2994	150	NC_000962.3:3351268-3351368(+)	na	50	50
Rv2995c	150	NC_000962.3:3353368-3353468(-)	na	50	50
Rv2996c	150	NC_000962.3:3354969-3355069(-)	na	50	50
Rv2997	150	NC_000962.3:3355098-3355198(+)	na	50	50
Rv2998	150	NC_000962.3:3356814-3356914(+)	na	50	50
Rv2999	150	NC_000962.3:3357601-3357701(+)	na	50	50
Rv3000	150	NC_000962.3:3358611-3358711(+)	na	50	50
Rv3001c	150	NC_000962.3:3360486-3360586(-)	na	50	50
Rv3002c	150	NC_000962.3:3361030-3361130(-)	na	50	50
Rv3003c	150	NC_000962.3:3362886-3362986(-)	na	50	50
Rv3004	150	NC_000962.3:3363347-3363447(+)	na	50	50
Rv3005c	150	NC_000962.3:3364432-3364532(-)	na	50	50
Rv3006	150	NC_000962.3:3364708-3364808(+)	na	50	50
Rv3007c	150	NC_000962.3:3366350-3366450(-)	na	50	50
Rv3008	150	NC_000962.3:3366643-3366743(+)	na	50	50
Rv3009c	150	NC_000962.3:3368693-3368793(-)	na	50	50
Rv3010c	150	NC_000962.3:3369754-3369854(-)	na	50	50
Rv3011c	150	NC_000962.3:3371334-3371434(-)	na	50	50
Rv3012c	150	NC_000962.3:3371630-3371730(-)	na	50	50
Rv3013	150	NC_000962.3:3371814-3371914(+)	na	50	50
Rv3014c	150	NC_000962.3:3374520-3374620(-)	na	50	50
Rv3015c	150	NC_000962.3:3375564-3375664(-)	na	50	50
Rv3016	150	NC_000962.3:3375757-3375857(+)	na	50	50
Rv3017c	150	NC_000962.3:3376752-3376852(-)	na	50	50
Rv3018c	150	NC_000962.3:3378143-3378243(-)	na	50	50
Rv3019c	150	NC_000962.3:3378901-3379001(-)	na	50	50
Rv3020c	150	NC_000962.3:3379229-3379329(-)	na	50	50
Rv3022A	150	NC_000962.3:3380893-3380993(-)	na	50	50
Rv3023c	150	NC_000962.3:3382522-3382622(-)	na	50	50
Rv3024c	150	NC_000962.3:3383788-3383888(-)	na	50	50
Rv3025c	150	NC_000962.3:3384966-3385066(-)	na	50	50
Rv3026c	150	NC_000962.3:3385977-3386077(-)	na	50	50
Rv3027c	150	NC_000962.3:3386819-3386919(-)	na	50	50
Rv3028c	150	NC_000962.3:3387931-3388031(-)	na	50	50
Rv3029c	150	NC_000962.3:3388770-3388870(-)	na	50	50
Rv3030	150	NC_000962.3:3389100-3389200(+)	na	50	50
Rv3031	150	NC_000962.3:3389921-3390021(+)	na	50	50
Rv3032	150	NC_000962.3:3391533-3391633(+)	na	50	50
Rv3032A	150	NC_000962.3:3392811-3392911(+)	na	50	50
Rv3033	150	NC_000962.3:3393379-3393479(+)	na	50	50
Rv3034c	150	NC_000962.3:3394821-3394921(-)	na	50	50
Rv3035	150	NC_000962.3:3395378-3395478(+)	na	50	50
Rv3036c	150	NC_000962.3:3397041-3397141(-)	na	50	50
Rv3037c	150	NC_000962.3:3398190-3398290(-)	na	50	50
Rv3038c	150	NC_000962.3:3399308-3399408(-)	na	50	50
Rv3039c	150	NC_000962.3:3400083-3400183(-)	na	50	50
Rv3040c	150	NC_000962.3:3400958-3401058(-)	na	50	50
Rv3041c	150	NC_000962.3:3401818-3401918(-)	na	50	50
Rv3042c	150	NC_000962.3:3403062-3403162(-)	na	50	50
Rv3043c	150	NC_000962.3:3404821-3404921(-)	na	50	50
Rv3044	150	NC_000962.3:3405135-3405235(+)	na	50	50
Rv3045	150	NC_000962.3:3406284-3406384(+)	na	50	50
Rv3046c	150	NC_000962.3:3407588-3407688(-)	na	50	50
Rv3047c	150	NC_000962.3:3408206-3408306(-)	na	50	50
Rv3048c	150	NC_000962.3:3409278-3409378(-)	na	50	50
Rv3049c	150	NC_000962.3:3410983-3411083(-)	na	50	50
Rv3050c	150	NC_000962.3:3411857-3411957(-)	na	50	50
Rv3051c	150	NC_000962.3:3414066-3414166(-)	na	50	50
Rv3052c	150	NC_000962.3:3414584-3414684(-)	na	50	50
Rv3053c	150	NC_000962.3:3414858-3414958(-)	na	50	50
Rv3054c	150	NC_000962.3:3415889-3415989(-)	na	50	50
Rv3055	150	NC_000962.3:3416080-3416180(+)	na	50	50
Rv3056	150	NC_000962.3:3416704-3416804(+)	na	50	50
Rv3057c	150	NC_000962.3:3418562-3418662(-)	na	50	50
Rv3058c	150	NC_000962.3:3419276-3419376(-)	na	50	50
Rv3059	150	NC_000962.3:3419491-3419591(+)	na	50	50
Rv3060c	150	NC_000962.3:3423113-3423213(-)	na	50	50
Rv3061c	150	NC_000962.3:3425327-3425427(-)	na	50	50
Rv3062	150	NC_000962.3:3425583-3425683(+)	na	50	50
Rv3063	150	NC_000962.3:3427242-3427342(+)	na	50	50
Rv3064c	150	NC_000962.3:3430150-3430250(-)	na	50	50
Rv3065	150	NC_000962.3:3430386-3430486(+)	na	50	50
Rv3066	150	NC_000962.3:3430706-3430806(+)	na	50	50
Rv3067	150	NC_000962.3:3431427-3431527(+)	na	50	50
Rv3068c	150	NC_000962.3:3433522-3433622(-)	na	50	50
Rv3069	150	NC_000962.3:3433691-3433791(+)	na	50	50
Rv3070	150	NC_000962.3:3434086-3434186(+)	na	50	50
Rv3071	150	NC_000962.3:3434463-3434563(+)	na	50	50
Rv3072c	150	NC_000962.3:3436222-3436322(-)	na	50	50
Rv3073c	150	NC_000962.3:3436585-3436685(-)	na	50	50
Rv3074	150	NC_000962.3:3436778-3436878(+)	na	50	50
Rv3075c	150	NC_000962.3:3438873-3438973(-)	na	50	50
Rv3076	150	NC_000962.3:3439071-3439171(+)	na	50	50
Rv3077	150	NC_000962.3:3439540-3439640(+)	na	50	50
Rv3078	150	NC_000962.3:3441352-3441452(+)	na	50	50
Rv3079c	150	NC_000962.3:3442497-3442597(-)	na	50	50
Rv3080c	150	NC_000962.3:3445888-3445988(-)	na	50	50
Rv3081	150	NC_000962.3:3446039-3446139(+)	na	50	50
Rv3082c	150	NC_000962.3:3448326-3448426(-)	na	50	50
Rv3083	150	NC_000962.3:3448503-3448603(+)	na	50	50
Rv3084	150	NC_000962.3:3449996-3450096(+)	na	50	50
Rv3085	150	NC_000962.3:3450919-3451019(+)	na	50	50
Rv3086	150	NC_000962.3:3451780-3451880(+)	na	50	50
Rv3087	150	NC_000962.3:3452924-3453024(+)	na	50	50
Rv3088	150	NC_000962.3:3454339-3454439(+)	na	50	50
Rv3089	150	NC_000962.3:3455760-3455860(+)	na	50	50
Rv3090	150	NC_000962.3:3458210-3458310(+)	na	50	50
Rv3091	150	NC_000962.3:3459115-3459215(+)	na	50	50
Rv3092c	150	NC_000962.3:3461634-3461734(-)	na	50	50
Rv3093c	150	NC_000962.3:3462664-3462764(-)	na	50	50
Rv3094c	150	NC_000962.3:3463791-3463891(-)	na	50	50
Rv3095	150	NC_000962.3:3463972-3464072(+)	na	50	50
Rv3096	150	NC_000962.3:3464546-3464646(+)	na	50	50
Rv3097c	150	NC_000962.3:3466991-3467091(-)	na	50	50
Rv3098A	150	NC_000962.3:3467605-3467705(+)	na	50	50
Rv3098c	150	NC_000962.3:3467562-3467662(-)	na	50	50
Rv3099c	150	NC_000962.3:3469164-3469264(-)	na	50	50
Rv3100c	150	NC_000962.3:3469683-3469783(-)	na	50	50
Rv3101c	150	NC_000962.3:3470579-3470679(-)	na	50	50
Rv3102c	150	NC_000962.3:3471269-3471369(-)	na	50	50
Rv3103c	150	NC_000962.3:3471750-3471850(-)	na	50	50
Rv3104c	150	NC_000962.3:3472678-3472778(-)	na	50	50
Rv3105c	150	NC_000962.3:3473804-3473904(-)	na	50	50
Rv3106	150	NC_000962.3:3474006-3474106(+)	na	50	50
Rv3107c	150	NC_000962.3:3476861-3476961(-)	na	50	50
Rv3108	150	NC_000962.3:3477059-3477159(+)	na	50	50
Rv3109	150	NC_000962.3:3477648-3477748(+)	na	50	50
Rv3110	150	NC_000962.3:3478778-3478878(+)	na	50	50
Rv3111	150	NC_000962.3:3479170-3479270(+)	na	50	50
Rv3112	150	NC_000962.3:3479699-3479799(+)	na	50	50
Rv3113	150	NC_000962.3:3480073-3480173(+)	na	50	50
Rv3114	150	NC_000962.3:3480758-3480858(+)	na	50	50
Rv3115	150	NC_000962.3:3481450-3481550(+)	na	50	50
Rv3116	150	NC_000962.3:3482775-3482875(+)	na	50	50
Rv3117	150	NC_000962.3:3483973-3484073(+)	na	50	50
Rv3118	150	NC_000962.3:3484808-3484908(+)	na	50	50
Rv3119	150	NC_000962.3:3485131-3485231(+)	na	50	50
Rv3120	150	NC_000962.3:3485571-3485671(+)	na	50	50
Rv3121	150	NC_000962.3:3486508-3486608(+)	na	50	50
Rv3122	150	NC_000962.3:3488088-3488188(+)	na	50	50
Rv3123	150	NC_000962.3:3488568-3488668(+)	na	50	50
Rv3124	150	NC_000962.3:3489505-3489605(+)	na	50	50
Rv3125c	150	NC_000962.3:3491551-3491651(-)	na	50	50
Rv3126c	150	NC_000962.3:3492022-3492122(-)	na	50	50
Rv3127	150	NC_000962.3:3492146-3492246(+)	na	50	50
Rv3130c	150	NC_000962.3:3496266-3496366(-)	na	50	50
Rv3131	150	NC_000962.3:3496550-3496650(+)	na	50	50
Rv3132c	150	NC_000962.3:3499165-3499265(-)	na	50	50
Rv3133c	150	NC_000962.3:3499815-3499915(-)	na	50	50
Rv3134c	150	NC_000962.3:3500649-3500749(-)	na	50	50
Rv3135	150	NC_000962.3:3501333-3501433(+)	na	50	50
Rv3136	150	NC_000962.3:3501793-3501893(+)	na	50	50
Rv3136A	150	NC_000962.3:3503177-3503277(-)	na	50	50
Rv3137	150	NC_000962.3:3503392-3503492(+)	na	50	50
Rv3138	150	NC_000962.3:3504194-3504294(+)	na	50	50
Rv3139	150	NC_000962.3:3505362-3505462(+)	na	50	50
Rv3140	150	NC_000962.3:3506789-3506889(+)	na	50	50
Rv3141	150	NC_000962.3:3508094-3508194(+)	na	50	50
Rv3142c	150	NC_000962.3:3509446-3509546(-)	na	50	50
Rv3143	150	NC_000962.3:3509653-3509753(+)	na	50	50
Rv3144c	150	NC_000962.3:3511217-3511317(-)	na	50	50
Rv3145	150	NC_000962.3:3511681-3511781(+)	na	50	50
Rv3146	150	NC_000962.3:3512076-3512176(+)	na	50	50
Rv3147	150	NC_000962.3:3512627-3512727(+)	na	50	50
Rv3148	150	NC_000962.3:3513337-3513437(+)	na	50	50
Rv3149	150	NC_000962.3:3514656-3514756(+)	na	50	50
Rv3150	150	NC_000962.3:3515411-3515511(+)	na	50	50
Rv3151	150	NC_000962.3:3516745-3516845(+)	na	50	50
Rv3152	150	NC_000962.3:3519281-3519381(+)	na	50	50
Rv3153	150	NC_000962.3:3520506-3520606(+)	na	50	50
Rv3154	150	NC_000962.3:3521138-3521238(+)	na	50	50
Rv3155	150	NC_000962.3:3521923-3522023(+)	na	50	50
Rv3156	150	NC_000962.3:3522233-3522333(+)	na	50	50
Rv3157	150	NC_000962.3:3524131-3524231(+)	na	50	50
Rv3158	150	NC_000962.3:3525789-3525889(+)	na	50	50
Rv3159c	150	NC_000962.3:3529063-3529163(-)	na	50	50
Rv3160c	150	NC_000962.3:3529879-3529979(-)	na	50	50
Rv3161c	150	NC_000962.3:3531038-3531138(-)	na	50	50
Rv3162c	150	NC_000962.3:3531545-3531645(-)	na	50	50
Rv3163c	150	NC_000962.3:3532813-3532913(-)	na	50	50
Rv3164c	150	NC_000962.3:3533805-3533905(-)	na	50	50
Rv3165c	150	NC_000962.3:3534295-3534395(-)	na	50	50
Rv3166c	150	NC_000962.3:3535251-3535351(-)	na	50	50
Rv3167c	150	NC_000962.3:3535957-3536057(-)	na	50	50
Rv3168	150	NC_000962.3:3536101-3536201(+)	na	50	50
Rv3169	150	NC_000962.3:3537237-3537337(+)	na	50	50
Rv3170	150	NC_000962.3:3538504-3538604(+)	na	50	50
Rv3171c	150	NC_000962.3:3540645-3540745(-)	na	50	50
Rv3172c	150	NC_000962.3:3541264-3541364(-)	na	50	50
Rv3173c	150	NC_000962.3:3541945-3542045(-)	na	50	50
Rv3174	150	NC_000962.3:3542137-3542237(+)	na	50	50
Rv3175	150	NC_000962.3:3542859-3542959(+)	na	50	50
Rv3176c	150	NC_000962.3:3545200-3545300(-)	na	50	50
Rv3177	150	NC_000962.3:3545446-3545546(+)	na	50	50
Rv3178	150	NC_000962.3:3546437-3546537(+)	na	50	50
Rv3178a	150	NC_000962.3:3547036-3547136(+)	na	50	50
Rv3179	150	NC_000962.3:3547617-3547717(+)	na	50	50
Rv3180c	150	NC_000962.3:3549588-3549688(-)	na	50	50
Rv3181c	150	NC_000962.3:3550043-3550143(-)	na	50	50
Rv3182	150	NC_000962.3:3550373-3550473(+)	na	50	50
Rv3183	150	NC_000962.3:3550714-3550814(+)	na	50	50
Rv3188	150	NC_000962.3:3554297-3554397(+)	na	50	50
Rv3189	150	NC_000962.3:3554641-3554741(+)	na	50	50
Rv3190A	150	NC_000962.3:3556854-3556954(+)	na	50	50
Rv3190c	150	NC_000962.3:3556587-3556687(-)	na	50	50
Rv3191c	150	NC_000962.3:3558245-3558345(-)	na	50	50
Rv3192	150	NC_000962.3:3559562-3559662(+)	na	50	50
Rv3193c	150	NC_000962.3:3563072-3563172(-)	na	50	50
Rv3194c	150	NC_000962.3:3564186-3564286(-)	na	50	50
Rv3195	150	NC_000962.3:3564363-3564463(+)	na	50	50
Rv3196	150	NC_000962.3:3565787-3565887(+)	na	50	50
Rv3196A	150	NC_000962.3:3566796-3566896(-)	na	50	50
Rv3197	150	NC_000962.3:3567023-3567123(+)	na	50	50
Rv3197A	150	NC_000962.3:3568579-3568679(-)	na	50	50
Rv3198A	150	NC_000962.3:3571334-3571434(+)	na	50	50
Rv3198c	150	NC_000962.3:3571111-3571211(-)	na	50	50
Rv3199c	150	NC_000962.3:3572443-3572543(-)	na	50	50
Rv3200c	150	NC_000962.3:3573569-3573669(-)	na	50	50
Rv3201c	150	NC_000962.3:3576936-3577036(-)	na	50	50
Rv3202a	150	NC_000962.3:3580285-3580385(+)	na	50	50
Rv3202c	150	NC_000962.3:3580100-3580200(-)	na	50	50
Rv3203	150	NC_000962.3:3580637-3580737(+)	na	50	50
Rv3204	150	NC_000962.3:3581314-3581414(+)	na	50	50
Rv3205c	150	NC_000962.3:3582405-3582505(-)	na	50	50
Rv3206c	150	NC_000962.3:3583610-3583710(-)	na	50	50
Rv3207c	150	NC_000962.3:3584558-3584658(-)	na	50	50
Rv3208	150	NC_000962.3:3585003-3585103(+)	na	50	50
Rv3208A	150	NC_000962.3:3585849-3585949(-)	na	50	50
Rv3209	150	NC_000962.3:3586273-3586373(+)	na	50	50
Rv3210c	150	NC_000962.3:3587439-3587539(-)	na	50	50
Rv3211	150	NC_000962.3:3587797-3587897(+)	na	50	50
Rv3212	150	NC_000962.3:3589393-3589493(+)	na	50	50
Rv3213c	150	NC_000962.3:3591392-3591492(-)	na	50	50
Rv3214	150	NC_000962.3:3591645-3591745(+)	na	50	50
Rv3215	150	NC_000962.3:3592253-3592353(+)	na	50	50
Rv3217c	150	NC_000962.3:3594135-3594235(-)	na	50	50
Rv3218	150	NC_000962.3:3594467-3594567(+)	na	50	50
Rv3219	150	NC_000962.3:3595712-3595812(+)	na	50	50
Rv3220c	150	NC_000962.3:3597434-3597534(-)	na	50	50
Rv3221A	150	NC_000962.3:3598256-3598356(-)	na	50	50
Rv3221c	150	NC_000962.3:3597666-3597766(-)	na	50	50
Rv3222c	150	NC_000962.3:3598804-3598904(-)	na	50	50
Rv3223c	150	NC_000962.3:3599451-3599551(-)	na	50	50
Rv3224	150	NC_000962.3:3599850-3599950(+)	na	50	50
Rv3225c	150	NC_000962.3:3602340-3602440(-)	na	50	50
Rv3226c	150	NC_000962.3:3603222-3603322(-)	na	50	50
Rv3227	150	NC_000962.3:3603376-3603476(+)	na	50	50
Rv3228	150	NC_000962.3:3604725-3604825(+)	na	50	50
Rv3229c	150	NC_000962.3:3606934-3607034(-)	na	50	50
Rv3230c	150	NC_000962.3:3608154-3608254(-)	na	50	50
Rv3231c	150	NC_000962.3:3608773-3608873(-)	na	50	50
Rv3232c	150	NC_000962.3:3609657-3609757(-)	na	50	50
Rv3234c	150	NC_000962.3:3611089-3611189(-)	na	50	50
Rv3235	150	NC_000962.3:3611299-3611399(+)	na	50	50
Rv3236c	150	NC_000962.3:3613016-3613116(-)	na	50	50
Rv3237c	150	NC_000962.3:3613503-3613603(-)	na	50	50
Rv3238c	150	NC_000962.3:3614298-3614398(-)	na	50	50
Rv3239c	150	NC_000962.3:3617503-3617603(-)	na	50	50
Rv3240c	150	NC_000962.3:3620431-3620531(-)	na	50	50
Rv3241c	150	NC_000962.3:3621154-3621254(-)	na	50	50
Rv3242c	150	NC_000962.3:3622111-3622211(-)	na	50	50
Rv3243c	150	NC_000962.3:3622991-3623091(-)	na	50	50
Rv3244c	150	NC_000962.3:3624810-3624910(-)	na	50	50
Rv3245c	150	NC_000962.3:3626513-3626613(-)	na	50	50
Rv3246c	150	NC_000962.3:3627249-3627349(-)	na	50	50
Rv3247c	150	NC_000962.3:3627963-3628063(-)	na	50	50
Rv3248c	150	NC_000962.3:3629547-3629647(-)	na	50	50
Rv3249c	150	NC_000962.3:3630287-3630387(-)	na	50	50
Rv3250c	150	NC_000962.3:3630466-3630566(-)	na	50	50
Rv3251c	150	NC_000962.3:3630638-3630738(-)	na	50	50
Rv3252c	150	NC_000962.3:3631888-3631988(-)	na	50	50
Rv3253c	150	NC_000962.3:3633484-3633584(-)	na	50	50
Rv3254	150	NC_000962.3:3633674-3633774(+)	na	50	50
Rv3255c	150	NC_000962.3:3636167-3636267(-)	na	50	50
Rv3256c	150	NC_000962.3:3637215-3637315(-)	na	50	50
Rv3257c	150	NC_000962.3:3638609-3638709(-)	na	50	50
Rv3258c	150	NC_000962.3:3639202-3639302(-)	na	50	50
Rv3259	150	NC_000962.3:3639424-3639524(+)	na	50	50
Rv3260c	150	NC_000962.3:3640041-3640141(-)	na	50	50
Rv3261	150	NC_000962.3:3640542-3640642(+)	na	50	50
Rv3262	150	NC_000962.3:3641534-3641634(+)	na	50	50
Rv3263	150	NC_000962.3:3643176-3643276(+)	na	50	50
Rv3264c	150	NC_000962.3:3645877-3645977(-)	na	50	50
Rv3265c	150	NC_000962.3:3646784-3646884(-)	na	50	50
Rv3266c	150	NC_000962.3:3647709-3647809(-)	na	50	50
Rv3267	150	NC_000962.3:3647884-3647984(+)	na	50	50
Rv3268	150	NC_000962.3:3649419-3649519(+)	na	50	50
Rv3269	150	NC_000962.3:3650233-3650333(+)	na	50	50
Rv3270	150	NC_000962.3:3650525-3650625(+)	na	50	50
Rv3271c	150	NC_000962.3:3653247-3653347(-)	na	50	50
Rv3272	150	NC_000962.3:3653447-3653547(+)	na	50	50
Rv3273	150	NC_000962.3:3654636-3654736(+)	na	50	50
Rv3274c	150	NC_000962.3:3657989-3658089(-)	na	50	50
Rv3275c	150	NC_000962.3:3658538-3658638(-)	na	50	50
Rv3276c	150	NC_000962.3:3659824-3659924(-)	na	50	50
Rv3277	150	NC_000962.3:3659877-3659977(+)	na	50	50
Rv3278c	150	NC_000962.3:3661069-3661169(-)	na	50	50
Rv3279c	150	NC_000962.3:3661912-3662012(-)	na	50	50
Rv3280	150	NC_000962.3:3662061-3662161(+)	na	50	50
Rv3281	150	NC_000962.3:3663688-3663788(+)	na	50	50
Rv3282	150	NC_000962.3:3664218-3664318(+)	na	50	50
Rv3283	150	NC_000962.3:3664927-3665027(+)	na	50	50
Rv3284	150	NC_000962.3:3665817-3665917(+)	na	50	50
Rv3285	150	NC_000962.3:3666356-3666456(+)	na	50	50
Rv3286c	150	NC_000962.3:3668854-3668954(-)	na	50	50
Rv3287c	150	NC_000962.3:3669288-3669388(-)	na	50	50
Rv3288c	150	NC_000962.3:3669899-3669999(-)	na	50	50
Rv3289c	150	NC_000962.3:3670311-3670411(-)	na	50	50
Rv3290c	150	NC_000962.3:3671694-3671794(-)	na	50	50
